recipe_id,user_id,rating,liked,review,date
477456,266635,5,1,"Wonderfully fragrant roasted mushrooms!  Served them tonight alongside a steak and corn-on-the-cob.  Nice change from sauteed mushrooms cooked in butter.  I did not have fresh rosemary, but the dried were just fine.  Love the fact that they cook so quickly.  Made for the 1-2-3 Tag, May, 2012.",2012-05-31
477456,136997,5,1,"My husband loooooves mushrooms anyway he can get them and these didn't disappoint. Delicious. I have a very hard time finding specialty mushrooms here, so I just used all white button. Served with pork chops. Made for Everyday Holiday Tag Game. :)",2012-07-26
477456,29196,5,1,Delicious! I used the mix of mushrooms you suggested plus oyster as well. I only got time to photograph the raw ones as our dinner guests fell on the cooked ones and demolished them in no time flat. Shall be definately be making these again!,2012-11-25
477456,37449,5,1,I used a mix of cremini and button mushrooms and loved every bite! Thanks Deb! :),2014-01-24
500343,564109,5,1,"Found this recipe while looking for unsweetened yogurt based waffles,  and what a find!

The lightest, fluffiest waffles I have made.   Crispy on the outside and soft &amp; fluffy on the inside.   Through in a handful of blueberries into each 3/4 cup of batter before going into the waffle iron,  and voila! delicious blueberry waffles.

Next up is to use these for a savoury dish.  Will be a perfect bed for eggs benny, or fried chicken.",2015-09-12
211544,5060,4,1,"I thought this was very flavourful, DH liked it but didn't like the fennel quarters, guess he's used to having fennel chopped in things; but he did like the rest of the casserole. I cut the recipe in half and there was still a lot, enough for another couple of meals. Loved the Italian herb seasoning, next time I will try a different seasoning and will probably cut up the fennel for DH. thanks for posting and good luck in the contest.",2007-03-17
211544,288218,5,1,"Its one excellent recipe! Fennel added great taste to the lentils and what an aroma!!! Its was the first time that I made lentils into a casserole dish. Its a keeper in my cookbook! So, its a 5 star recipe for me in RSC#9!",2007-03-17
211544,192581,4,1,"This had potential, but I followed directions and the potatoes and fennel were more than just a tad underdone.  I also used Italian seasoning as it was what I had on hand; it might have benefited from a more exotic spice mix.  I only used 2 fennel bulbs myself.  I recommend both roasting fennel for a longer period of time and also baking casserole for a longer time.  BTW, I did note that 180 translated to 350 Fahrenheit, so I hope that wasn't the problem!  Thanks and good luck!",2007-03-17
211544,67656,4,1,"When you combine some of my favorite ingredients - fennel, potatoes and lentils - in an easy and healthy dish, you have one happy chef.  Even better, the results were hearty and tasty.  My half batch gave me three generous servings.  The vegetables were all done right and worked well together.  My one comment was that it was a little underseasoned.  Perhaps a little more basil to complement the Italian herb blend would have added something without competing with the delicate flavor of the fennel.  Thanks for a delicious meal prepared as part of RSC#9.",2007-03-22
52152,35526,5,1,I love this pie.  Very much like a light cheesecake but not as dense.  I used really fresh ricotta and will make this again.  I think the addition of a little fruit or a fruit sauce would be nice but I LOVED this!~,2004-07-09
52152,105780,5,1,this is yummy  everybody at the party  wanted the rtecipe thanks for sharing this is a keeper,2004-10-17
52152,94270,0,0,Delicious!!! A little high in fat content...however...low in carbs!!!  ,2005-03-10
52152,51109,5,1,"This was the dessert for my Greek themed Easter dinner.  I cut the recipe in half, using a round springform pan and used many layers of buttered phyllo dough as the crust.  The texture is quite different than a cheesecake using cream cheese, but was very pleasant.  I loved the unique sweetness that the powdered sugar added and found it very, very easy to prepare.  I will definitely make this again.  ",2006-04-17
52152,257012,0,0,"i tried this recipe for our family easter dinner. unfortunately, it sank like the heavy dish it was. I am sorry but we found it to be bland, heavy, gritty in texture, and eggy in flavor,  
almost like a cheesecake went head on with a quiche. we threw over 3/4 of it away, which was a very expensive venture.",2008-03-24
149364,284180,5,1,"This is a fabulous recipe which I have been making for Christmas and other special occasions ever since the book came out.  It lookes like a lot of steps but is SO easy!  Dragonfly made a couple of changes, so I just wanted to mention the original recipe doesn't call for any peppermint in the cake mix - it's unnecessary since there's mint in both the filling & frosting.  Also, the Cake Mix Doctor recipe says prepare one-HALF of the peppermint filling.  (you only need to cover one layer with it - although I noticed Dragonfly suggest using the extra as a garnish).  And in the ganache, you can use 1/2 tsp of the extract, or 1 Tbsp of the schnapps.  Also, instead of letting the ganache sit for 4 hours, I stick it in the fridge for about 20 minutes.  But however you choose to make the cake - enjoy!",2006-12-21
149364,173579,5,1,We really did enjoy this cake.  It was something a little different from the standard.  It would be a great Christmas cake.   Thanks for posting.,2007-11-16
322511,254090,5,1,I was so happy to find this recipe. My husband who was stationed in Italy loves focaccia.To fill it I just used what I had left over from the night before.Broccili that had been made with gralic soy sauce and red peppers.I also added some chedder cheese to the filling. It was so so so good that my husband ate about half of it .We loved it,2008-11-07
322511,444132,5,1,"This was really, really delicious, mersaydees! I used 1 cup of whole wheat flour in place of 1 cup of white, and used some lovely recipe #384151 (probably more like a cup worth), herbed goat's cheese, and added a layer of fresh basil leaves and a jar of artichoke hearts, too. I really think the 10"" pan would be alot better, because my 8"" springform was too small - the dough was pretty thick... oh well, just another kitchen tool too pick up! :D I WILL make this again... maybe serve some tomato sauce next time, per DH's request (I think he's nuts, myself.) Thanks, mersaydees - this opens up whole new culinary ideas for me!!! Made for PAC Fall 2009.",2009-10-03
322511,228458,5,1,"OMG, mersaydees, this is absolutely delicious! And beautiful to look at, as well, despite my general clumsiness when it comes to breadmaking. I used 1 c each of white, wheat, and spelt flours, and used spinach, red peppers, olives, herbed feta, and Recipe #384151 for the filling. Really this is a very forgiving recipe, as so many things would work beautifully in it! I also used only 2 t olive oil on top, and 2 T in the crust instead of 1/4 c. Like Katzen said, my crew liked it best dipped in tomato sauce. Next time I might up the rosemary just a touch, and may use garlic salt for the garnish on top (though the kosher salt was delish!). Thanks so much for posting; this goes in my favorite keeper file! Made for Veg*n Swap #15. ETA: oops! Forgot to mention that I made this by hand instead of ABM. I just mixed the yeast, warm water, and a little bit of flour, then added the oil and spices. Mixed in the rest of the flour until I could knead easily, and presto!",2009-10-06
322511,230303,0,0,"This is my favorite bread recipe.  When I don't stuff it. I add 2 Tbs. of fresh Rosemary and add 2 tsp. of  Fresh Thyme and heat them in my my water I use to proof the yeast.  After the bread cools, I rub the crust with butter or olive oil and salt it with Sea Salt.  Sometimes I also add a Tbs of garlic midway to the dough.  Thanks for sharing this one.  Everyone loves this bread.",2010-11-23
322511,168771,5,1,"Great idea, excellent recipe.  I used cream cheese, mozzarella, and sweet Italian sausage for the stuffing.  I had pulled the springform pan out, but decided to use a cast iron skillet instead.&lt;br/&gt;I&#039;ll make it again, using the recipe stuffing.",2013-11-06
322511,400708,5,1,"After seeing Red&#039;s great photo I HAD to try this recipe out and so glad I did.  Went together easy with the help of the ABM and in no time.  I added a little garlic and mozzerella cheese to the filling, used some left over olive tapenade for the olives which gave it a nice blend of olives and then also used a cast iron skillet.  Had it for lunch with some pizza sauce for dipping as it tasted a lot like a pizza so figured this would work well and it did.  This is going to be a great fall back recipe for both home and guest.",2013-11-09
